length,entropy,special_char_ratio,b64_keyword,eval_cnt,exec_cnt,system_cnt,shell_exec_cnt,passthru_cnt,assert_cnt,user_input,hex_enc,chr_ord,long_b64,is_b64_logic,socket_cnt,fsockopen_cnt,curl_cnt,fopen_cnt,file_get_contents_cnt,brackets,pipe,semicolon,upper_ratio,avg_line_len,max_word_len,has_multi,has_filen,has_conte,label
233634,5.94486891395134,0.30292680003766576,46,18,82,13,4,10,0,70,9,4,1,0,0,0,3,15,18,4673,14,2538,0.19469340934966659,60.62117280747275,1635,1,1,1,1
66160,5.534862087425233,0.43899637243047157,5,5,12,3,2,2,0,246,1,5,1,0,0,0,6,7,6,2137,14,953,0.05926541717049577,43.44057780695995,635,1,1,1,1
13776,5.436792799938242,0.3715156794425087,2,1,2,0,0,0,0,50,0,0,0,0,0,0,0,0,0,180,0,208,0.06024970963995354,47.667820069204154,17,0,0,0,1
19828,4.637098971516939,0.5711619931410127,0,0,11,3,0,0,0,36,0,0,0,0,0,0,0,5,0,359,5,244,0.039943514222311884,41.65546218487395,19,1,1,1,1
70620,6.018954079873107,0.059190031152647975,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0.38388558482016427,40.96287703016241,40,0,0,0,1
42672,5.622941859023012,0.3549400074990626,6,10,20,14,9,7,0,150,0,0,1,0,6,0,5,10,1,1256,25,873,0.06350768653918261,64.45921450151057,1047,1,1,1,1
79445,5.832701025671431,0.37520297060859714,5,20,7,5,2,2,0,185,0,0,1,0,1,1,2,10,6,1565,17,1103,0.09842029076719744,49.28349875930521,262,1,1,1,1
52388,4.776069268057398,0.5412308162174544,0,0,46,32,11,13,0,0,0,0,0,0,0,0,0,12,4,1300,26,826,0.03128579063907765,42.4882400648824,22,1,0,0,1
17261,5.634942829724967,0.38369735241295405,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,402,6,243,0.13295869300735763,33.06704980842912,80,0,0,0,1
56072,5.86918278718033,0.33551505207590243,9,7,16,4,5,4,0,118,0,0,1,0,1,2,21,23,2,1031,2,548,0.1513589670423741,45.847914963205234,1359,1,0,0,1
81594,5.775944245166328,0.37127729980145596,17,12,11,0,0,15,0,199,0,0,1,0,10,0,2,19,0,1921,19,1060,0.09325440596122264,38.16370439663237,3762,1,1,1,1
185789,5.62702995553015,0.3702372045707765,44,21,80,16,6,9,0,46,8,5,1,0,3,0,3,13,12,4319,10,2029,0.16241542825463295,56.64298780487805,1635,1,1,1,1
95101,5.723716496801844,0.35267767951966855,9,8,24,13,3,3,0,276,3,38,0,0,5,13,14,20,9,2700,21,1628,0.05959979390332384,56.946706586826345,24,1,1,1,1
8686,5.193740969527149,0.43322588072760765,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,189,12,65,0.07748100391434493,33.40769230769231,20,0,0,0,1
195872,5.768337554190745,0.40851168109785985,4,15,42,12,5,2,0,635,40,13,1,0,0,0,12,23,3,5776,122,2574,0.07488053422643359,47.357833655705996,115,1,1,1,1
53064,6.026751304815667,0.03672923262475501,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,14,0.4018920548771295,2307.1304347826085,307,0,0,0,1
98732,5.813883180572055,0.3915447879107078,6,14,25,3,3,2,0,381,32,3,1,0,0,0,12,9,0,2790,35,1212,0.10365433699307215,46.68179669030733,115,1,1,1,1
103286,5.796441530408431,0.4160195960730399,6,14,24,3,2,2,0,376,32,3,1,0,0,0,13,8,0,2726,36,1175,0.09727358983792576,47.14103149246919,294,1,1,1,1
57396,6.055635210842342,0.043260854414941805,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,31,0,27,0.38941738100216045,1366.5714285714287,238,0,0,0,1
159573,5.825771669367445,0.3953864375552255,8,16,36,7,3,2,0,591,32,13,1,0,0,0,14,26,2,4554,95,1896,0.08275209465260414,48.32616596002423,115,1,1,1,1
99940,5.738053771141833,0.40260156093656196,5,16,24,3,2,2,0,378,32,4,1,0,0,0,13,8,0,2712,34,1198,0.10112067240344207,46.92018779342723,1047,1,1,1,1
88455,5.562906956372304,0.4527952066022271,21,13,15,11,0,0,0,4,6,13,1,0,1,0,0,12,0,1982,114,1281,0.06330902718896614,34.63390759592796,76,1,1,1,1
13466,5.459360541085938,0.49517302836774096,0,0,2,1,0,0,0,8,0,0,1,0,0,0,0,1,1,91,37,54,0.06505272538244468,38.25568181818182,34,1,0,0,1
38744,4.926640813091514,0.5100402642989882,0,0,12,1,1,1,0,8,0,0,0,0,0,0,0,3,0,530,21,525,0.0368315093950031,41.437433155080214,16,1,1,1,1
70500,5.1830422397269444,0.4595744680851064,10,3,25,4,3,4,0,261,0,2,1,0,0,3,23,15,0,1595,13,885,0.0673191489361702,48.25462012320329,1400,1,1,1,1
12415,5.40821995264066,0.4555779299234797,0,0,2,0,1,1,0,16,0,0,0,0,1,1,0,2,0,166,2,125,0.030930326218284333,16.443708609271525,18,1,1,1,1
15834,5.6014157636352095,0.3905519767588733,0,20,0,0,0,0,0,42,0,0,0,0,0,0,0,4,0,518,8,269,0.038903625110521665,31.479125248508947,20,1,1,1,1
217151,5.752127251709452,0.43553564109766935,3,17,42,10,8,8,0,554,33,5,1,0,52,0,23,15,0,5399,88,2807,0.10838540923136435,43.36948272418614,1615,1,1,1,1
35670,5.3850413210028165,0.3489206616204093,0,13,16,7,5,8,0,10,0,0,1,0,0,0,0,1,0,955,20,386,0.028202971684889264,27.354294478527606,20,1,0,0,1
8101,5.344809924208267,0.3499567954573509,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,22,1,79,0.0615973336625108,36.490990990990994,16,0,0,0,1
8659,5.554532175512146,0.40813026908418987,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,190,0,194,0.07760711398544867,47.31693989071038,63,0,0,0,1
82531,5.6924014988949905,0.44021034520362046,10,0,2,5,0,0,0,58,0,1,1,0,0,0,0,8,0,1305,8,727,0.06744132507784953,47.241556954779625,83,0,1,1,1
40999,5.4110249739595,0.4049123149345106,0,3,30,4,2,3,0,45,1,2,0,0,3,0,12,5,0,530,5,395,0.052245176711627116,44.22761596548004,24,1,0,0,1
31636,5.934443093422874,0.3382222784169933,11,1,4,1,2,0,0,103,0,0,1,0,0,1,2,6,0,659,24,355,0.13611075989379187,35.95,1711,1,1,1,1
279,5.3757636517357605,0.3010752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2867383512544803,31.0,18,1,0,0,1
66032,5.507379088545223,0.4492518778773928,5,5,11,3,2,2,0,251,0,5,1,0,0,0,3,7,5,2144,16,934,0.059107705354979403,43.47070441079658,635,1,1,1,1
65950,5.511385297747668,0.44984078847611825,5,5,11,3,2,2,0,251,22,5,1,0,0,0,3,7,5,2143,15,933,0.058544351781652765,43.47396176664469,635,1,1,1,1
50779,5.500529750592349,0.42582563658205164,4,3,12,3,2,2,0,177,1,5,1,0,0,0,6,4,8,1599,7,742,0.040725496760471845,40.98385794995964,32,1,1,1,1
301363,6.060145216170776,0.24117758318041696,40,20,71,17,2,5,0,82,0,4,1,0,0,3,12,20,12,4720,14,2204,0.26170432335754557,81.07694377185902,4795,1,1,1,1
16304,5.6418222024472096,0.3902723258096173,0,20,0,0,0,0,0,42,0,0,0,0,0,0,0,4,0,529,8,283,0.04630765456329735,32.413518886679924,20,1,1,1,1
23159,5.085701220176223,0.47178202858499935,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247,90,200,0.05967442462973358,33.41847041847042,25,1,1,1,1
292,5.325426037337365,0.4006849315068493,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,7,0.05821917808219178,17.176470588235293,38,0,0,0,1
136834,5.99182788952392,0.2898914012599208,4,10,18,4,2,2,0,278,98,9,1,0,2,7,15,11,12,2874,58,1741,0.14511013344636567,54.97549216552832,39938,1,1,1,1
136806,5.99156016602784,0.28992149467128636,4,10,18,4,2,2,0,278,98,9,1,0,2,7,15,11,12,2874,58,1741,0.14506673683902752,54.986334405144696,39938,1,1,1,1
160973,5.528644144053949,0.41560385903226005,44,20,65,13,4,4,0,10,8,5,1,0,3,0,3,11,12,4151,11,1951,0.09363682108179633,51.72654241645244,431,1,1,1,1
160964,5.528726639282823,0.4155898213265078,44,20,65,13,4,4,0,10,8,5,1,0,3,0,3,11,12,4151,11,1951,0.09364205660893118,51.72365038560411,431,1,1,1,1
136811,5.991508184968389,0.28991820833120147,4,10,18,4,2,2,0,278,98,9,1,0,2,7,15,11,12,2874,58,1741,0.14508336317986126,54.988344051446944,39938,1,1,1,1
34485,5.500913430691374,0.308916920400174,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,334,0,79,0.11732637378570393,41.59831121833535,22,1,1,1,1
1200,5.401413680908244,0.3308333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.17416666666666666,28.571428571428573,17,0,0,0,1
33542,5.200099824868579,0.38125335400393534,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,128,0.04665792141196112,37.310344827586206,16,0,0,0,1
2051,5.448129987430346,0.3734763529985373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,43,0.05948317893710385,23.57471264367816,12,0,0,0,1
725,4.916480091863282,0.4579310344827586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0.08137931034482758,21.96969696969697,17,0,0,0,1
2451,4.123944511411958,0.5336597307221542,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,45,0,24,0.03386372909016728,26.641304347826086,18,0,0,0,1
35291,5.1135635723950426,0.37185118018758323,0,0,11,18,0,0,0,0,0,0,0,0,17,0,0,0,0,993,16,545,0.0472925108384574,40.940835266821345,25,1,1,1,1
546200,5.582905536480732,0.16234163310142805,44,18,92,19,4,10,0,90,9,4,1,0,0,0,3,18,17,4631,15,2265,0.4603075796411571,65.48375494545019,1635,1,1,1,1
15272,5.288052480961073,0.5161079099004715,0,0,0,0,0,0,0,0,34,10,0,0,118,0,0,1,0,488,15,218,0.09926663174436878,31.4238683127572,28,0,0,0,1
111446,5.906028989638415,0.39122983328248656,7,17,24,6,6,0,0,490,0,6,1,0,2,4,4,4,4,3144,15,1465,0.13386752328481955,54.84547244094488,316,1,1,1,1
6729,5.354376673893905,0.3860900579580918,0,4,5,2,2,2,0,21,0,0,1,0,0,0,0,1,0,226,4,123,0.03284291871006093,40.05357142857143,40,1,1,1,1
133225,5.436758040167831,0.42356914993432165,40,18,60,5,2,5,0,58,0,3,0,0,0,0,6,12,17,4032,12,2337,0.03515856633514731,47.20942593905032,24,1,1,1,1
189911,5.590586196002133,0.3742279278188204,45,19,66,12,2,5,0,40,8,5,1,0,0,0,7,14,13,4419,10,2055,0.15840051392494378,57.374924471299096,1635,1,1,1,1
30853,5.64676199930622,0.3940297539947493,0,7,7,2,2,2,0,91,0,7,0,0,0,0,4,4,0,954,27,592,0.03490746442809451,44.45677233429395,33,1,1,1,1
19593,5.595283605945768,0.4157607308732711,0,1,10,1,0,1,0,45,0,0,0,0,0,0,0,3,0,503,20,273,0.053743683968764354,30.6140625,20,1,1,1,1
12828,5.521806229631821,0.39429373246024324,0,5,2,0,0,0,0,38,0,5,0,0,0,0,4,2,0,323,9,223,0.045057686311194264,35.049180327868854,18,1,1,1,1
44342,6.010133350737582,0.0327003743629065,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0.40325199585043525,6334.571428571428,219,0,0,0,1
141242,5.399747756405876,0.40715226349102956,23,17,60,6,0,3,0,73,0,2,1,0,0,4,2,11,16,4202,11,2404,0.032447855453760215,56.11521652761224,24,1,1,1,1
139506,5.892191598015458,0.32750562699812197,21,17,32,5,0,0,0,1,0,2,1,0,0,2,0,11,12,2847,8,1477,0.19173368887359685,48.08893485005171,235,1,1,1,1
12651,5.50185877317073,0.38439649039601614,0,1,13,2,2,2,0,8,0,0,1,0,0,0,0,0,0,171,6,168,0.03983874792506521,37.877245508982035,32,1,0,0,1
74653,5.801900386935153,0.38082863381243887,1,2,8,0,0,0,0,8,0,0,1,0,6,0,0,3,0,1390,13,824,0.12617041512062477,43.35249709639954,80,0,1,1,1
64097,5.79753907603753,0.3895034088958922,6,18,7,4,2,2,0,156,0,0,1,0,0,2,10,10,0,1474,11,1144,0.10697848573256159,40.670685279187815,115,1,1,1,1
7236,6.014873801350637,0.03344389165284688,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0.39427860696517414,7236.0,179,0,0,0,1
13380,5.813928943404905,0.3903587443946188,0,1,30,2,2,2,0,24,0,0,0,0,3,0,0,4,0,349,2,220,0.07159940209267564,26.03112840466926,21,1,0,0,1
15663,5.099761490853123,0.38734597458979764,0,0,10,5,0,0,0,0,0,1,0,0,0,0,0,1,0,196,9,208,0.052991125582583155,37.204275534441805,20,0,0,0,1
128967,5.889585543280628,0.35716888816518955,4,0,21,4,0,0,0,21,0,6,1,0,0,2,0,24,0,2432,13,2066,0.05489001062287252,41.777453838678326,36,1,1,1,1
17887,5.95436841458345,0.3727287974506625,3,0,1,0,0,2,0,29,0,0,1,0,1,0,0,4,0,401,2,190,0.13708279756247554,38.63282937365011,100,1,0,0,1
67751,6.085562787003651,0.37060707591031866,14,5,39,0,0,2,0,163,0,3,1,0,6,2,0,23,5,1572,57,1103,0.06950450915853641,38.23419864559819,76,1,1,1,1
81162,5.769658828429106,0.3723663783544023,17,12,11,0,0,15,0,199,0,0,1,0,10,0,2,19,0,1920,19,1060,0.09361523865848549,37.997191011235955,3762,1,1,1,1
42338,5.673335696471108,0.35570881950021255,22,1,4,9,2,2,0,54,0,0,1,0,0,0,4,21,1,807,17,394,0.06372525863290661,30.971470373079736,115,1,1,1,1
81456,6.013707991667804,0.4037394421528187,5,14,24,3,2,2,0,220,0,1,1,0,0,0,15,6,0,1562,23,1020,0.1095560793557258,42.29283489096573,115,1,0,0,1
28196,6.157892299149588,0.3199744644630444,6,0,15,1,0,1,0,0,0,0,1,0,0,0,0,4,0,223,20,477,0.14675840544758123,43.98751950078003,99,1,0,0,1
81789,5.363698319072101,0.5086503074985633,10,0,2,1,0,0,0,0,0,1,1,0,0,0,0,8,0,1254,8,702,0.07190453483964836,48.253097345132744,83,0,1,1,1
26361,5.596317430508237,0.411137665490687,0,4,6,0,0,0,0,224,0,0,1,0,0,0,0,5,0,1099,6,368,0.06718258032699821,40.86976744186047,32,1,1,1,1
22693,5.648034027524811,0.40215044286784474,0,13,0,0,0,0,0,200,0,0,1,0,0,0,0,1,0,833,10,333,0.07099105451020138,30.33823529411765,20,1,1,1,1
53588,6.026077626725652,0.03834813764275584,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,14,0.3967119504366649,2329.913043478261,239,0,0,0,1
81789,5.366732183617545,0.5086503074985633,10,0,2,1,0,0,0,0,0,1,1,0,0,0,0,8,0,1254,8,702,0.0731516463094059,48.253097345132744,83,0,1,1,1
67597,5.378373043565957,0.42981197390416737,6,1,47,0,0,0,0,66,0,49,1,0,0,0,0,2,0,1638,25,581,0.026332529550127964,27.125601926163725,119,1,1,1,1
66083,5.506473091311245,0.44937427174916394,7,5,11,3,2,2,0,252,0,5,1,0,0,0,3,7,5,2152,16,935,0.05916801597990406,43.36154855643045,635,1,1,1,1
3021,4.306254373992756,0.5544521681562397,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,69,1,5,0.013902681231380337,34.724137931034484,32,0,0,0,1
1653,5.906625946054737,0.16636418632788869,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,6,0.26678765880217786,41.325,76,0,0,0,1
55537,5.330568951738914,0.4023263770099213,0,0,1,5,1,0,0,0,48,75,1,0,0,0,0,5,0,1646,87,565,0.03945117669301547,29.762593783494104,33,0,0,0,0
80950,5.2645143557005385,0.427893761581223,0,0,3,12,3,0,0,0,182,2,1,0,0,0,0,4,0,1823,96,451,0.041865348980852375,32.263850139497805,50,0,1,0,0
1396,4.282268473335814,0.5515759312320917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0.03008595988538682,45.03225806451613,13,0,0,0,0
136815,5.210889426426214,0.369579358988415,0,0,0,26,0,0,0,0,13,32,1,0,0,0,0,0,0,2238,12,1021,0.07041625552753719,60.61807709348693,71,0,0,0,0
27122,5.219140016267864,0.4688444804955387,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,713,10,326,0.053425263623626575,29.771679473106477,37,0,0,0,0
107147,5.282472354998514,0.41482262685842813,0,17,0,4,0,0,0,0,0,10,1,0,0,0,0,0,0,2504,18,914,0.1418238494778202,55.71866874674987,34,0,0,0,0
168923,5.28363020323013,0.3916577375490608,0,0,0,4,0,0,0,0,171,7,1,0,0,0,0,0,0,4409,37,1538,0.041308761980310554,53.49050031665611,43,0,0,0,0
139796,5.403857306395746,0.3959769950499299,0,0,0,7,0,0,0,0,64,3,1,0,0,0,0,1,0,4175,28,1085,0.08237717817391056,48.38906195915542,46,0,0,0,0
39368,5.267098966469251,0.3968705547652916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1096,27,307,0.02959256248729933,47.77669902912621,24,0,0,0,0
10886,5.215639199215826,0.4782289178761712,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,326,10,94,0.03389674811684733,33.1890243902439,24,0,0,0,0
19691,5.29143114721432,0.45487786298308874,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,570,0,182,0.08125539586613173,37.86730769230769,24,0,0,0,0
107004,5.370208632502039,0.3906302568128294,0,6,0,0,0,0,0,0,11,17,1,0,0,0,0,0,0,3448,67,872,0.05060558483794998,48.265223274695536,37,0,0,0,0
43761,5.201113429022013,0.38580014167866367,2,0,0,0,0,0,0,0,16,2,1,0,0,0,0,0,0,1665,12,468,0.02819862434587875,46.9538626609442,32,0,0,0,0
19076,5.213849113747911,0.39468442021388134,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,589,9,161,0.02967079052212204,41.5599128540305,28,0,0,0,0
15048,5.349585421115032,0.44710260499734183,0,0,0,0,0,0,0,0,14,6,1,0,0,0,0,0,0,252,8,92,0.06771664008506113,31.284823284823286,26,0,0,0,0
154820,5.292387278899224,0.36508203074538176,0,1,0,1,0,0,0,0,125,73,1,0,0,0,0,0,0,3718,119,975,0.05469577573956853,39.72799589427765,45,0,0,0,0
12036,5.300838753753426,0.41849451645064806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,381,6,129,0.049518112329677635,36.035928143712574,27,0,0,0,0
26316,5.202181414659137,0.30718954248366015,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,202,4,15,0.058215534275725796,41.83783783783784,30,0,0,0,0
414,4.878416802948223,0.4927536231884058,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0.05314009661835749,12.545454545454545,13,0,0,0,0
4743,4.481470653211936,0.5254058612692388,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,88,0,63,0.025722116803710733,27.416184971098264,16,0,0,0,0
1263,4.844443686931317,0.44813935075217737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,0.040380047505938245,22.553571428571427,19,0,0,0,0
1691,4.690025557902161,0.49083382613837967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,27,0.02365464222353637,22.546666666666667,14,0,0,0,0
854,4.6734275334534985,0.49765807962529274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0.03747072599531616,15.814814814814815,16,0,0,0,0
5366,4.136046990475414,0.55721207603429,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,95,2,58,0.01807677972418934,30.662857142857142,23,0,0,0,0
8409,4.376554588863752,0.5104055178974908,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,97,0.028421928885717682,33.90725806451613,30,0,0,0,0
927,4.842663304829298,0.5134843581445523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14,0.040992448759439054,16.854545454545455,11,0,0,0,0
6768,4.603767839115745,0.4923167848699764,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1,146,0,61,0.027925531914893616,30.624434389140273,17,0,0,0,0
3790,4.210289812322082,0.5825857519788918,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,47,0.016886543535620052,27.26618705035971,16,0,0,0,0
6883,4.569426227021725,0.4887403748365538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,9,53,0.06348975737323842,27.979674796747968,21,0,0,0,0
1256,5.143091722031088,0.31210191082802546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0.11464968152866242,30.634146341463413,16,0,0,0,0
3791,4.782846887074192,0.3880242680031654,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,20,0.06357161698760222,27.07857142857143,18,0,0,0,0
1538,5.074877875272233,0.28998699609882966,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0.09947984395318596,34.17777777777778,18,0,0,0,0
191031,4.524730940413148,0.5032429291580948,35,0,6,3,0,3,0,0,61,2,1,0,0,0,0,0,3,2938,115,1225,0.045123566332165986,34.98095586888848,50,0,1,1,0
12351,4.531126479489644,0.45899117480365964,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,123,5,85,0.0507651202331795,26.27872340425532,21,0,0,0,0
52484,4.531616265639728,0.4866435485100221,6,0,1,2,0,0,0,0,0,3,1,0,14,3,0,0,0,708,36,306,0.056741102050148616,33.029578351164254,35,0,0,0,0
261,4.81164315272577,0.3103448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08045977011494253,20.076923076923077,12,0,0,0,0
860,4.718476158245285,0.2872093023255814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0.04302325581395349,23.243243243243242,14,0,0,0,0
2541,5.194839290833375,0.32310114128295947,1,0,0,1,0,0,0,0,0,0,0,0,0,4,12,0,0,38,3,17,0.06060606060606061,24.432692307692307,16,0,0,0,0
9335,4.965442433473854,0.3805034815211569,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,49,2,15,0.07005891805034815,49.65425531914894,42,0,0,0,0
652,4.77033765973351,0.3205521472392638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.04141104294478527,17.62162162162162,13,0,0,0,0
15389,5.046609920758474,0.386444863213984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,14,118,0.02046916628760803,28.818352059925093,25,0,0,0,0
4363,5.065406928484899,0.3479257391702957,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,38,0.03667201466880587,23.20744680851064,21,0,0,0,0
1114,4.8905629958530445,0.3608617594254937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0.03949730700179533,16.62686567164179,18,0,0,0,0
1460,4.923752431773091,0.3061643835616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0.03972602739726028,30.416666666666668,27,0,0,0,0
1542,4.943637275028738,0.35149156939040205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,13,0.038910505836575876,19.518987341772153,13,0,0,0,0
460,4.814349843493855,0.3391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06304347826086956,14.375,10,0,0,0,0
451,4.809099627246022,0.3458980044345898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06430155210643015,14.09375,10,0,0,0,0
460,4.854888598586685,0.3391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06304347826086956,14.375,10,0,0,0,0
457,4.761728325127073,0.3413566739606127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06345733041575492,14.28125,10,0,0,0,0
460,4.8297179248911055,0.33260869565217394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.05652173913043478,14.375,12,0,0,0,0
472,4.817438615183517,0.3305084745762712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0614406779661017,14.75,10,0,0,0,0
451,4.819530314122495,0.3392461197339246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.057649667405764965,14.09375,10,0,0,0,0
451,4.787157620369531,0.3458980044345898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06430155210643015,14.09375,10,0,0,0,0
478,4.8548480937919685,0.33263598326359833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06694560669456066,14.9375,10,0,0,0,0
466,4.806213240562553,0.33476394849785407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06223175965665236,14.5625,10,0,0,0,0
511,4.827402273665464,0.3111545988258317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06262230919765166,15.96875,14,0,0,0,0
469,4.771150085180399,0.3326226012793177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06183368869936034,14.65625,10,0,0,0,0
448,4.809970224760881,0.34151785714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.05803571428571429,14.0,10,0,0,0,0
436,4.775114776157496,0.35091743119266056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.05963302752293578,13.625,10,0,0,0,0
469,4.786129843169053,0.3326226012793177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06183368869936034,14.65625,10,0,0,0,0
481,4.802440497426546,0.32432432432432434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.060291060291060294,15.03125,12,0,0,0,0
496,4.787699979044008,0.32661290322580644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.07056451612903226,15.5,10,0,0,0,0
487,4.83484577522067,0.3326488706365503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.08418891170431211,15.21875,10,0,0,0,0
490,4.805313962963327,0.32448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0653061224489796,15.3125,11,0,0,0,0
517,4.802610284771118,0.31334622823984526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06769825918762089,16.15625,11,0,0,0,0
478,4.78529996362931,0.3263598326359833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.060669456066945605,14.9375,11,0,0,0,0
556,4.945862303476153,0.3489208633093525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.05755395683453238,15.444444444444445,10,0,0,0,0
583,4.904618517156134,0.32246998284734135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.04974271012006861,16.194444444444443,12,0,0,0,0
627,4.93432186093805,0.32057416267942584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.051036682615629984,17.416666666666668,10,0,0,0,0
613,4.917658719410144,0.32137030995106036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.06199021207177814,17.02777777777778,10,0,0,0,0
